,timestampUTC,measured_kW,kfold
4165,2015-02-27 13:00:00,123.96000000000002,0
4166,2015-02-27 14:00:00,156.6,0
4167,2015-02-27 15:00:00,153.24,0
4168,2015-02-27 16:00:00,147.72000000000003,0
4169,2015-02-27 17:00:00,150.24,0
4170,2015-02-27 18:00:00,147.48000000000005,0
4171,2015-02-27 19:00:00,146.16000000000003,0
4172,2015-02-27 20:00:00,149.04000000000005,0
4173,2015-02-27 21:00:00,149.6400000000001,0
4174,2015-02-27 22:00:00,151.44,0
4175,2015-02-27 23:00:00,147.36,0
4176,2015-02-28 00:00:00,147.84000000000003,0
4177,2015-02-28 01:00:00,156.11999999999995,0
4178,2015-02-28 02:00:00,164.64,0
4179,2015-02-28 03:00:00,170.52,0
4180,2015-02-28 04:00:00,169.56,0
4181,2015-02-28 05:00:00,142.44,0
4182,2015-02-28 06:00:00,137.04000000000002,0
4183,2015-02-28 07:00:00,121.19999999999996,0
4184,2015-02-28 08:00:00,96.72,0
4185,2015-02-28 09:00:00,96.24,0
4186,2015-02-28 10:00:00,95.04000000000002,0
4187,2015-02-28 11:00:00,133.2,0
4188,2015-02-28 12:00:00,131.28,0
4189,2015-02-28 13:00:00,126.6,0
4190,2015-02-28 14:00:00,153.36,0
4191,2015-02-28 15:00:00,147.96,0
4192,2015-02-28 16:00:00,148.79999999999995,0
4193,2015-02-28 17:00:00,153.0,0
4194,2015-02-28 18:00:00,151.44,0
4195,2015-02-28 19:00:00,149.4,0
4196,2015-02-28 20:00:00,149.64,0
4197,2015-02-28 21:00:00,149.52000000000004,0
4198,2015-02-28 22:00:00,150.0,0
4199,2015-02-28 23:00:00,150.84000000000003,0
4200,2015-03-01 00:00:00,149.04,0
4201,2015-03-01 01:00:00,154.56,0
4202,2015-03-01 02:00:00,169.56,0
4203,2015-03-01 03:00:00,170.16000000000003,0
4204,2015-03-01 04:00:00,167.64000000000004,0
4205,2015-03-01 05:00:00,116.16,0
4206,2015-03-01 06:00:00,93.12,0
4207,2015-03-01 07:00:00,62.04,0
4208,2015-03-01 08:00:00,38.5201,0
4209,2015-03-01 09:00:00,37.2,0
4210,2015-03-01 10:00:00,38.4,0
4211,2015-03-01 11:00:00,37.56,0
4212,2015-03-01 12:00:00,37.31999999999999,0
4213,2015-03-01 13:00:00,37.8,0
4214,2015-03-01 14:00:00,74.39999999999998,0
4215,2015-03-01 15:00:00,129.84000000000003,0
4216,2015-03-01 16:00:00,146.63999999999996,0
4217,2015-03-01 17:00:00,145.20000000000005,0
4218,2015-03-01 18:00:00,146.88,0
4219,2015-03-01 19:00:00,147.23999999999995,0
4220,2015-03-01 20:00:00,145.92000000000004,0
4221,2015-03-01 21:00:00,147.12,0
4222,2015-03-01 22:00:00,146.03999999999996,0
4223,2015-03-01 23:00:00,146.39999999999995,0
4224,2015-03-02 00:00:00,145.92000000000004,0
4225,2015-03-02 01:00:00,146.64,0
4226,2015-03-02 02:00:00,160.08,0
4227,2015-03-02 03:00:00,160.56000000000003,0
4228,2015-03-02 04:00:00,106.44000000000004,0
4229,2015-03-02 05:00:00,84.71999999999998,0
4230,2015-03-02 06:00:00,84.35999999999999,0
4231,2015-03-02 07:00:00,83.99999999999997,0
4232,2015-03-02 08:00:00,92.88,0
4233,2015-03-02 09:00:00,90.72000000000004,0
4234,2015-03-02 10:00:00,89.64,0
4235,2015-03-02 11:00:00,89.88,0
4236,2015-03-02 12:00:00,90.72000000000004,0
4237,2015-03-02 13:00:00,93.48000000000002,0
4238,2015-03-02 14:00:00,144.36,0
4239,2015-03-02 15:00:00,152.76000000000005,0
4240,2015-03-02 16:00:00,148.44,0
4241,2015-03-02 17:00:00,149.76000000000005,0
4242,2015-03-02 18:00:00,149.4,0
4243,2015-03-02 19:00:00,147.48000000000005,0
4244,2015-03-02 20:00:00,149.64,0
4245,2015-03-02 21:00:00,146.88,0
4246,2015-03-02 22:00:00,148.20000000000005,0
4247,2015-03-02 23:00:00,147.72000000000003,0
4248,2015-03-03 00:00:00,147.00000000000003,0
4249,2015-03-03 01:00:00,157.20000000000005,0
4250,2015-03-03 02:00:00,166.92,0
4251,2015-03-03 03:00:00,164.15999999999997,0
4252,2015-03-03 04:00:00,163.32000000000005,0
4253,2015-03-03 05:00:00,113.76000000000003,0
4254,2015-03-03 06:00:00,95.04,0
4255,2015-03-03 07:00:00,101.88000000000002,0
4256,2015-03-03 08:00:00,99.24000000000002,0
4257,2015-03-03 09:00:00,91.92000000000002,0
4258,2015-03-03 10:00:00,127.32,0
4259,2015-03-03 11:00:00,100.2,0
4260,2015-03-03 12:00:00,93.72,0
4261,2015-03-03 13:00:00,95.28,0
4262,2015-03-03 14:00:00,142.8,0
4263,2015-03-03 15:00:00,150.36,0
4264,2015-03-03 16:00:00,149.16,0
4265,2015-03-03 17:00:00,150.60000000000005,0
4266,2015-03-03 18:00:00,152.04000000000005,0
4267,2015-03-03 19:00:00,149.51999999999995,0
4268,2015-03-03 20:00:00,146.15999999999997,0
4269,2015-03-03 21:00:00,145.07999999999996,0
4270,2015-03-03 22:00:00,144.71999999999997,0
4271,2015-03-03 23:00:00,143.88000000000005,0
4272,2015-03-04 00:00:00,150.84,0
4273,2015-03-04 01:00:00,151.08,0
4274,2015-03-04 02:00:00,165.59999999999997,0
4275,2015-03-04 03:00:00,160.44000000000003,0
4276,2015-03-04 04:00:00,158.40000000000003,0
4277,2015-03-04 05:00:00,123.24,0
4278,2015-03-04 06:00:00,126.72,0
4279,2015-03-04 07:00:00,93.0,0
4280,2015-03-04 08:00:00,92.64,0
4281,2015-03-04 09:00:00,86.63999999999999,0
4282,2015-03-04 10:00:00,96.11999999999998,0
4283,2015-03-04 11:00:00,126.72,0
4284,2015-03-04 12:00:00,90.84,0
4285,2015-03-04 13:00:00,88.32,0
4286,2015-03-04 14:00:00,138.36,0
4287,2015-03-04 15:00:00,144.24000000000004,0
4288,2015-03-04 16:00:00,143.64,0
4289,2015-03-04 17:00:00,145.31999999999996,0
4290,2015-03-04 18:00:00,147.59999999999997,0
4291,2015-03-04 19:00:00,145.32000000000005,0
4292,2015-03-04 20:00:00,143.28,0
4293,2015-03-04 21:00:00,142.44,0
4294,2015-03-04 22:00:00,143.64,0
4295,2015-03-04 23:00:00,145.2,0
4296,2015-03-05 00:00:00,146.04000000000005,0
4297,2015-03-05 01:00:00,144.71999999999997,0
4298,2015-03-05 02:00:00,161.27999999999997,0
4299,2015-03-05 03:00:00,164.28000000000003,0
4300,2015-03-05 04:00:00,169.08,0
4301,2015-03-05 05:00:00,112.56,0
4302,2015-03-05 06:00:00,89.39999999999998,0
4303,2015-03-05 07:00:00,88.55999999999997,0
4304,2015-03-05 08:00:00,123.24,0
4305,2015-03-05 09:00:00,130.44,0
4306,2015-03-05 10:00:00,92.88,0
4307,2015-03-05 11:00:00,93.6,0
4308,2015-03-05 12:00:00,94.2,0
4309,2015-03-05 13:00:00,131.51999999999998,0
4310,2015-03-05 14:00:00,137.76,0
4311,2015-03-05 15:00:00,146.51999999999995,0
4312,2015-03-05 16:00:00,144.60000000000005,0
4313,2015-03-05 17:00:00,150.36,0
4314,2015-03-05 18:00:00,149.16000000000003,0
4315,2015-03-05 19:00:00,147.95999999999995,0
4316,2015-03-05 20:00:00,145.32000000000005,0
4317,2015-03-05 21:00:00,141.24,0
4318,2015-03-05 22:00:00,146.88000000000005,0
4319,2015-03-05 23:00:00,143.87999999999997,0
4320,2015-03-06 00:00:00,149.28000000000003,0
4321,2015-03-06 01:00:00,149.03999999999996,0
4322,2015-03-06 02:00:00,165.0,0
4323,2015-03-06 03:00:00,165.96000000000004,0
4324,2015-03-06 04:00:00,162.24,0
4325,2015-03-06 05:00:00,114.48,0
4326,2015-03-06 06:00:00,101.16,0
4327,2015-03-06 07:00:00,102.72,0
4328,2015-03-06 08:00:00,126.96,0
4329,2015-03-06 09:00:00,103.44,0
4330,2015-03-06 10:00:00,133.08,0
4331,2015-03-06 11:00:00,113.51999999999998,0
4332,2015-03-06 12:00:00,131.03999999999996,0
4333,2015-03-06 13:00:00,123.24,0
4334,2015-03-06 14:00:00,133.92,0
4335,2015-03-06 15:00:00,140.28000000000003,0
4336,2015-03-06 16:00:00,145.68000000000004,0
4337,2015-03-06 17:00:00,150.12000000000003,0
4338,2015-03-06 18:00:00,149.7600000000001,0
4339,2015-03-06 19:00:00,146.4,0
4340,2015-03-06 20:00:00,143.52,0
4341,2015-03-06 21:00:00,152.76000000000005,0
4342,2015-03-06 22:00:00,154.68000000000004,0
4343,2015-03-06 23:00:00,149.88,0
4344,2015-03-07 00:00:00,150.48000000000005,0
4345,2015-03-07 01:00:00,150.84000000000003,0
4346,2015-03-07 02:00:00,167.88,0
4347,2015-03-07 03:00:00,167.88,0
4348,2015-03-07 04:00:00,163.08,0
4349,2015-03-07 05:00:00,120.71999999999998,0
4350,2015-03-07 06:00:00,104.4,0
4351,2015-03-07 07:00:00,137.99999999999997,0
4352,2015-03-07 08:00:00,111.96,0
4353,2015-03-07 09:00:00,97.79999999999998,0
4354,2015-03-07 10:00:00,96.84,0
4355,2015-03-07 11:00:00,94.32,0
4356,2015-03-07 12:00:00,94.92000000000002,0
4357,2015-03-07 13:00:00,96.72,0
4358,2015-03-07 14:00:00,135.95999999999995,0
4359,2015-03-07 15:00:00,143.27999999999997,0
4360,2015-03-07 16:00:00,143.63999999999996,0
4361,2015-03-07 17:00:00,143.52000000000004,0
4362,2015-03-07 18:00:00,144.96,0
4363,2015-03-07 19:00:00,147.48,0
4364,2015-03-07 20:00:00,146.64,0
4365,2015-03-07 21:00:00,148.2,0
4366,2015-03-07 22:00:00,149.28,0
4367,2015-03-07 23:00:00,151.32,0
4368,2015-03-08 00:00:00,152.64,0
4369,2015-03-08 01:00:00,150.84,0
4370,2015-03-08 02:00:00,167.04000000000005,0
4371,2015-03-08 03:00:00,165.60000000000005,0
4372,2015-03-08 04:00:00,163.44,0
4373,2015-03-08 05:00:00,116.16,0
4374,2015-03-08 06:00:00,85.43999999999998,0
4375,2015-03-08 07:00:00,40.68000000000001,0
4376,2015-03-08 08:00:00,39.96,0
4377,2015-03-08 09:00:00,36.96,0
4378,2015-03-08 10:00:00,39.12,0
4379,2015-03-08 11:00:00,39.0,0
4380,2015-03-08 12:00:00,38.88,0
4381,2015-03-08 13:00:00,76.32,0
4382,2015-03-08 14:00:00,133.32,0
4383,2015-03-08 15:00:00,140.76,0
4384,2015-03-08 16:00:00,142.08000000000004,0
4385,2015-03-08 17:00:00,141.84000000000003,0
4386,2015-03-08 18:00:00,142.2,0
4387,2015-03-08 19:00:00,144.36,0
4388,2015-03-08 20:00:00,145.56,0
4389,2015-03-08 21:00:00,146.28,0
4390,2015-03-08 22:00:00,147.48,0
4391,2015-03-08 23:00:00,147.60000000000005,0
4392,2015-03-09 00:00:00,149.28000000000006,0
4393,2015-03-09 01:00:00,148.20000000000005,0
4394,2015-03-09 02:00:00,165.48,0
4395,2015-03-09 03:00:00,115.80000000000004,0
4396,2015-03-09 04:00:00,113.28000000000004,0
4397,2015-03-09 05:00:00,121.44,0
4398,2015-03-09 06:00:00,93.24,0
4399,2015-03-09 07:00:00,105.48000000000002,0
4400,2015-03-09 08:00:00,58.67999999999999,0
4401,2015-03-09 09:00:00,51.11999999999999,0
4402,2015-03-09 10:00:00,48.72,0
4403,2015-03-09 11:00:00,89.52000000000002,0
4404,2015-03-09 12:00:00,105.24,0
4405,2015-03-09 13:00:00,150.96000000000004,0
4406,2015-03-09 14:00:00,154.32000000000005,0
4407,2015-03-09 15:00:00,147.84000000000003,0
4408,2015-03-09 16:00:00,145.56000000000003,0
4409,2015-03-09 17:00:00,146.40000000000003,0
4410,2015-03-09 18:00:00,144.71999999999997,0
4411,2015-03-09 19:00:00,144.36,0
4412,2015-03-09 20:00:00,145.07999999999996,0
4413,2015-03-09 21:00:00,145.68,0
4414,2015-03-09 22:00:00,151.44,0
4415,2015-03-09 23:00:00,151.20000000000005,0
4416,2015-03-10 00:00:00,150.59999999999997,0
4417,2015-03-10 01:00:00,148.56,0
4418,2015-03-10 02:00:00,166.44000000000003,0
4419,2015-03-10 03:00:00,164.88,0
4420,2015-03-10 04:00:00,162.96,0
4421,2015-03-10 05:00:00,116.76,0
4422,2015-03-10 06:00:00,99.72,0
4423,2015-03-10 07:00:00,95.64,0
4424,2015-03-10 08:00:00,102.24,0
4425,2015-03-10 09:00:00,97.07999999999998,0
4426,2015-03-10 10:00:00,128.99999999999997,0
4427,2015-03-10 11:00:00,123.48,0
4428,2015-03-10 12:00:00,120.48000000000002,0
4429,2015-03-10 13:00:00,150.84,0
4430,2015-03-10 14:00:00,151.92000000000004,0
4431,2015-03-10 15:00:00,145.07999999999996,0
4432,2015-03-10 16:00:00,154.32000000000005,0
4433,2015-03-10 17:00:00,147.60000000000005,0
4434,2015-03-10 18:00:00,147.72000000000003,0
4435,2015-03-10 19:00:00,148.08,0
4436,2015-03-10 20:00:00,146.88,0
4437,2015-03-10 21:00:00,149.64000000000004,0
4438,2015-03-10 22:00:00,155.76000000000005,0
4439,2015-03-10 23:00:00,156.24000000000004,0
4440,2015-03-11 00:00:00,149.39999999999995,0
4441,2015-03-11 01:00:00,151.20000000000005,0
4442,2015-03-11 02:00:00,172.44000000000003,0
4443,2015-03-11 03:00:00,171.48000000000005,0
4444,2015-03-11 04:00:00,168.0,0
4445,2015-03-11 05:00:00,117.24,0
4446,2015-03-11 06:00:00,98.76000000000002,0
4447,2015-03-11 07:00:00,141.0,0
4448,2015-03-11 08:00:00,114.24,0
4449,2015-03-11 09:00:00,142.67999999999995,0
4450,2015-03-11 10:00:00,133.44000000000003,0
4451,2015-03-11 11:00:00,107.28,0
4452,2015-03-11 12:00:00,133.92,0
4453,2015-03-11 13:00:00,148.80000000000004,0
4454,2015-03-11 14:00:00,160.08000000000004,0
4455,2015-03-11 15:00:00,144.72,0
4456,2015-03-11 16:00:00,146.88,0
4457,2015-03-11 17:00:00,147.0,0
4458,2015-03-11 18:00:00,147.24,0
4459,2015-03-11 19:00:00,154.32,0
4460,2015-03-11 20:00:00,156.24000000000004,0
4461,2015-03-11 21:00:00,150.96000000000004,0
4462,2015-03-11 22:00:00,149.51999999999995,0
4463,2015-03-11 23:00:00,148.55999999999997,0
4464,2015-03-12 00:00:00,148.44000000000003,0
4465,2015-03-12 01:00:00,156.83999999999997,0
4466,2015-03-12 02:00:00,169.32,0
4467,2015-03-12 03:00:00,169.32000000000005,0
4468,2015-03-12 04:00:00,175.79999999999995,0
4469,2015-03-12 05:00:00,135.24,0
4470,2015-03-12 06:00:00,138.72,0
4471,2015-03-12 07:00:00,131.76,0
4472,2015-03-12 08:00:00,134.04,0
4473,2015-03-12 09:00:00,95.52000000000002,0
4474,2015-03-12 10:00:00,134.39999999999998,0
4475,2015-03-12 11:00:00,134.52000000000004,0
4476,2015-03-12 12:00:00,130.56,0
4477,2015-03-12 13:00:00,150.12,0
4478,2015-03-12 14:00:00,152.27999999999997,0
4479,2015-03-12 15:00:00,145.92000000000004,0
4480,2015-03-12 16:00:00,147.24,0
4481,2015-03-12 17:00:00,146.87999999999997,0
4482,2015-03-12 18:00:00,145.08000000000004,0
4483,2015-03-12 19:00:00,148.44000000000003,0
4484,2015-03-12 20:00:00,150.36,0
4485,2015-03-12 21:00:00,152.52000000000004,0
4486,2015-03-12 22:00:00,161.28000000000003,0
4487,2015-03-12 23:00:00,164.27999999999994,0
4488,2015-03-13 00:00:00,165.96000000000004,0
4489,2015-03-13 01:00:00,163.68,0
4490,2015-03-13 02:00:00,174.72000000000003,0
4491,2015-03-13 03:00:00,174.48000000000005,0
4492,2015-03-13 04:00:00,171.0,0
4493,2015-03-13 05:00:00,134.28,0
4494,2015-03-13 06:00:00,132.84000000000003,0
4495,2015-03-13 07:00:00,104.64,0
4496,2015-03-13 08:00:00,105.96,0
4497,2015-03-13 09:00:00,137.76000000000005,0
4498,2015-03-13 10:00:00,138.24000000000007,0
4499,2015-03-13 11:00:00,100.44,0
4500,2015-03-13 12:00:00,99.48,0
4501,2015-03-13 13:00:00,154.32,0
4502,2015-03-13 14:00:00,161.88000000000005,0
4503,2015-03-13 15:00:00,150.60000000000005,0
4504,2015-03-13 16:00:00,149.52000000000004,0
4505,2015-03-13 17:00:00,151.8,0
4506,2015-03-13 18:00:00,152.76000000000005,0
4507,2015-03-13 19:00:00,150.72,0
4508,2015-03-13 20:00:00,150.60000000000005,0
4509,2015-03-13 21:00:00,155.04000000000005,0
4510,2015-03-13 22:00:00,154.68000000000004,0
4511,2015-03-13 23:00:00,153.36,0
4512,2015-03-14 00:00:00,153.48000000000005,0
4513,2015-03-14 01:00:00,153.12000000000003,0
4514,2015-03-14 02:00:00,172.07999999999996,0
4515,2015-03-14 03:00:00,171.96,0
4516,2015-03-14 04:00:00,170.87999999999997,0
4517,2015-03-14 05:00:00,126.47999999999996,0
4518,2015-03-14 06:00:00,105.36,0
4519,2015-03-14 07:00:00,145.07999999999996,0
4520,2015-03-14 08:00:00,107.76,0
4521,2015-03-14 09:00:00,117.00000000000004,0
4522,2015-03-14 10:00:00,136.32000000000002,0
4523,2015-03-14 11:00:00,136.32,0
4524,2015-03-14 12:00:00,140.28000000000003,0
4525,2015-03-14 13:00:00,165.48000000000005,0
4526,2015-03-14 14:00:00,158.16000000000003,0
4527,2015-03-14 15:00:00,147.3600000000001,0
4528,2015-03-14 16:00:00,150.00000000000006,0
4529,2015-03-14 17:00:00,150.72,0
4530,2015-03-14 18:00:00,150.48000000000005,0
4531,2015-03-14 19:00:00,153.00000000000003,0
4532,2015-03-14 20:00:00,153.96,0
4533,2015-03-14 21:00:00,156.59999999999997,0
4534,2015-03-14 22:00:00,155.64,0
4535,2015-03-14 23:00:00,154.56,0
4536,2015-03-15 00:00:00,154.56,0
4537,2015-03-15 01:00:00,153.36,0
4538,2015-03-15 02:00:00,170.04000000000005,0
4539,2015-03-15 03:00:00,178.19999999999996,0
4540,2015-03-15 04:00:00,172.08,0
4541,2015-03-15 05:00:00,122.63999999999996,0
4542,2015-03-15 06:00:00,102.96,0
4543,2015-03-15 07:00:00,101.04,0
4544,2015-03-15 08:00:00,101.64,0
4545,2015-03-15 09:00:00,100.56000000000002,0
4546,2015-03-15 10:00:00,99.24,0
4547,2015-03-15 11:00:00,99.96,0
4548,2015-03-15 12:00:00,100.32000000000002,0
4549,2015-03-15 13:00:00,107.88,0
4550,2015-03-15 14:00:00,144.12,0
4551,2015-03-15 15:00:00,149.88000000000005,0
4552,2015-03-15 16:00:00,150.24,0
4553,2015-03-15 17:00:00,151.07999999999996,0
4554,2015-03-15 18:00:00,152.64,0
4555,2015-03-15 19:00:00,154.80000000000004,0
4556,2015-03-15 20:00:00,153.84000000000006,0
4557,2015-03-15 21:00:00,154.68,0
4558,2015-03-15 22:00:00,154.56,0
4559,2015-03-15 23:00:00,154.32000000000005,0
4560,2015-03-16 00:00:00,153.48000000000005,0
4561,2015-03-16 01:00:00,153.60000000000005,0
4562,2015-03-16 02:00:00,169.2,0
4563,2015-03-16 03:00:00,119.4,0
4564,2015-03-16 04:00:00,98.64,0
4565,2015-03-16 05:00:00,96.0,0
4566,2015-03-16 06:00:00,95.52,0
4567,2015-03-16 07:00:00,104.52,0
4568,2015-03-16 08:00:00,101.28,0
4569,2015-03-16 09:00:00,99.72,0
4570,2015-03-16 10:00:00,101.52,0
4571,2015-03-16 11:00:00,99.36,0
4572,2015-03-16 12:00:00,98.4,0
4573,2015-03-16 13:00:00,147.0,0
4574,2015-03-16 14:00:00,154.20000000000005,0
4575,2015-03-16 15:00:00,146.51999999999995,0
4576,2015-03-16 16:00:00,152.28,0
4577,2015-03-16 17:00:00,150.0,0
4578,2015-03-16 18:00:00,153.84000000000006,0
4579,2015-03-16 19:00:00,155.16000000000003,0
4580,2015-03-16 20:00:00,153.96,0
4581,2015-03-16 21:00:00,157.20000000000005,0
4582,2015-03-16 22:00:00,157.08,0
4583,2015-03-16 23:00:00,155.76000000000005,0
4584,2015-03-17 00:00:00,156.59999999999997,0
4585,2015-03-17 01:00:00,155.04000000000005,0
4586,2015-03-17 02:00:00,176.16000000000003,0
4587,2015-03-17 03:00:00,173.8799999999999,0
4588,2015-03-17 04:00:00,170.28,0
4589,2015-03-17 05:00:00,124.79999999999998,0
4590,2015-03-17 06:00:00,112.56000000000004,0
4591,2015-03-17 07:00:00,136.56000000000003,0
4592,2015-03-17 08:00:00,101.76,0
4593,2015-03-17 09:00:00,101.51999999999998,0
4594,2015-03-17 10:00:00,142.32000000000005,0
4595,2015-03-17 11:00:00,113.04,0
4596,2015-03-17 12:00:00,101.04,0
4597,2015-03-17 13:00:00,155.87999999999994,0
4598,2015-03-17 14:00:00,165.11999999999995,0
4599,2015-03-17 15:00:00,157.92000000000004,0
4600,2015-03-17 16:00:00,154.80000000000004,0
4601,2015-03-17 17:00:00,153.12000000000006,0
4602,2015-03-17 18:00:00,154.2,0
4603,2015-03-17 19:00:00,152.64000000000004,0
4604,2015-03-17 20:00:00,154.56,0
4605,2015-03-17 21:00:00,156.72000000000003,0
4606,2015-03-17 22:00:00,160.08000000000004,0
4607,2015-03-17 23:00:00,158.16000000000003,0
4608,2015-03-18 00:00:00,154.32000000000005,0
4609,2015-03-18 01:00:00,153.96,0
4610,2015-03-18 02:00:00,174.71999999999997,0
4611,2015-03-18 03:00:00,171.84,0
4612,2015-03-18 04:00:00,168.96000000000004,0
4613,2015-03-18 05:00:00,121.2,0
4614,2015-03-18 06:00:00,105.12,0
4615,2015-03-18 07:00:00,134.04,0
4616,2015-03-18 08:00:00,117.35999999999996,0
4617,2015-03-18 09:00:00,114.96,0
4618,2015-03-18 10:00:00,131.40000000000003,0
4619,2015-03-18 11:00:00,138.12,0
4620,2015-03-18 12:00:00,138.12,0
4621,2015-03-18 13:00:00,164.28000000000003,0
4622,2015-03-18 14:00:00,160.68,0
4623,2015-03-18 15:00:00,155.04000000000005,0
4624,2015-03-18 16:00:00,156.00000000000003,0
4625,2015-03-18 17:00:00,153.96,0
4626,2015-03-18 18:00:00,154.44000000000003,0
4627,2015-03-18 19:00:00,151.20000000000005,0
4628,2015-03-18 20:00:00,153.36,0
4629,2015-03-18 21:00:00,155.64,0
4630,2015-03-18 22:00:00,155.76000000000005,0
4631,2015-03-18 23:00:00,156.12000000000003,0
4632,2015-03-19 00:00:00,155.76000000000005,0
4633,2015-03-19 01:00:00,154.56,0
4634,2015-03-19 02:00:00,174.12,0
4635,2015-03-19 03:00:00,169.79999999999995,0
4636,2015-03-19 04:00:00,171.2400000000001,0
4637,2015-03-19 05:00:00,131.51999999999998,0
4638,2015-03-19 06:00:00,144.11999999999995,0
4639,2015-03-19 07:00:00,141.11999999999995,0
4640,2015-03-19 08:00:00,140.27999999999997,0
4641,2015-03-19 09:00:00,134.52000000000004,0
4642,2015-03-19 10:00:00,103.44000000000004,0
4643,2015-03-19 11:00:00,131.28,0
4644,2015-03-19 12:00:00,136.44000000000003,0
4645,2015-03-19 13:00:00,159.11999999999995,0
4646,2015-03-19 14:00:00,159.12,0
4647,2015-03-19 15:00:00,150.24,0
4648,2015-03-19 16:00:00,151.56000000000003,0
4649,2015-03-19 17:00:00,152.76,0
4650,2015-03-19 18:00:00,155.28000000000003,0
4651,2015-03-19 19:00:00,156.12,0
4652,2015-03-19 20:00:00,153.96000000000004,0
4653,2015-03-19 21:00:00,156.24,0
4654,2015-03-19 22:00:00,156.96,0
4655,2015-03-19 23:00:00,157.56000000000003,0
4656,2015-03-20 00:00:00,155.16000000000003,0
4657,2015-03-20 01:00:00,154.20000000000005,0
4658,2015-03-20 02:00:00,173.27999999999997,0
4659,2015-03-20 03:00:00,179.03999999999996,0
4660,2015-03-20 04:00:00,173.51999999999995,0
4661,2015-03-20 05:00:00,125.52,0
4662,2015-03-20 06:00:00,118.92,0
4663,2015-03-20 07:00:00,136.43999999999997,0
4664,2015-03-20 08:00:00,108.59999999999997,0
4665,2015-03-20 09:00:00,136.55999999999997,0
4666,2015-03-20 10:00:00,111.84,0
4667,2015-03-20 11:00:00,128.64,0
4668,2015-03-20 12:00:00,101.16,0
4669,2015-03-20 13:00:00,149.52000000000004,0
4670,2015-03-20 14:00:00,152.51999999999995,0
4671,2015-03-20 15:00:00,149.76000000000005,0
4672,2015-03-20 16:00:00,147.48000000000005,0
4673,2015-03-20 17:00:00,152.04000000000005,0
4674,2015-03-20 18:00:00,157.80000000000004,0
4675,2015-03-20 19:00:00,156.12000000000003,0
4676,2015-03-20 20:00:00,158.04,0
4677,2015-03-20 21:00:00,157.08,0
4678,2015-03-20 22:00:00,155.76000000000005,0
4679,2015-03-20 23:00:00,154.92000000000004,0
4680,2015-03-21 00:00:00,157.20000000000005,0
4681,2015-03-21 01:00:00,156.48000000000005,0
4682,2015-03-21 02:00:00,171.83999999999997,0
4683,2015-03-21 03:00:00,175.44,0
4684,2015-03-21 04:00:00,174.95999999999995,0
4685,2015-03-21 05:00:00,125.28,0
4686,2015-03-21 06:00:00,105.6,0
4687,2015-03-21 07:00:00,140.75999999999996,0
4688,2015-03-21 08:00:00,107.87999999999997,0
4689,2015-03-21 09:00:00,104.16,0
4690,2015-03-21 10:00:00,125.52,0
4691,2015-03-21 11:00:00,138.6,0
4692,2015-03-21 12:00:00,123.84000000000002,0
4693,2015-03-21 13:00:00,160.55999999999997,0
4694,2015-03-21 14:00:00,153.6,0
4695,2015-03-21 15:00:00,148.68,0
4696,2015-03-21 16:00:00,149.64,0
4697,2015-03-21 17:00:00,152.04000000000005,0
4698,2015-03-21 18:00:00,150.36,0
4699,2015-03-21 19:00:00,150.48,0
4700,2015-03-21 20:00:00,151.55999999999997,0
4701,2015-03-21 21:00:00,156.72,0
4702,2015-03-21 22:00:00,156.72000000000003,0
4703,2015-03-21 23:00:00,155.64000000000004,0
4704,2015-03-22 00:00:00,157.20000000000005,0
4705,2015-03-22 01:00:00,153.84000000000003,0
4706,2015-03-22 02:00:00,166.19999999999996,0
4707,2015-03-22 03:00:00,170.88000000000005,0
4708,2015-03-22 04:00:00,166.8,0
4709,2015-03-22 05:00:00,119.16000000000004,0
4710,2015-03-22 06:00:00,113.4,0
4711,2015-03-22 07:00:00,125.52,0
4712,2015-03-22 08:00:00,96.72,0
4713,2015-03-22 09:00:00,98.88,0
4714,2015-03-22 10:00:00,98.51999999999998,0
4715,2015-03-22 11:00:00,103.19999999999996,0
4716,2015-03-22 12:00:00,102.12,0
4717,2015-03-22 13:00:00,105.71999999999996,0
4718,2015-03-22 14:00:00,149.52000000000004,0
4719,2015-03-22 15:00:00,150.60000000000005,0
4720,2015-03-22 16:00:00,149.4,0
4721,2015-03-22 17:00:00,145.91999999999996,0
4722,2015-03-22 18:00:00,144.71999999999997,0
4723,2015-03-22 19:00:00,145.91999999999996,0
4724,2015-03-22 20:00:00,147.24,0
4725,2015-03-22 21:00:00,149.16000000000003,0
4726,2015-03-22 22:00:00,151.56,0
4727,2015-03-22 23:00:00,152.27999999999997,0
4728,2015-03-23 00:00:00,153.84,0
4729,2015-03-23 01:00:00,154.32,0
4730,2015-03-23 02:00:00,168.60000000000005,0
4731,2015-03-23 03:00:00,116.4,0
4732,2015-03-23 04:00:00,93.48000000000002,0
4733,2015-03-23 05:00:00,107.27999999999996,0
4734,2015-03-23 06:00:00,125.88,0
4735,2015-03-23 07:00:00,129.12000000000003,0
4736,2015-03-23 08:00:00,105.48,0
4737,2015-03-23 09:00:00,97.8,0
4738,2015-03-23 10:00:00,106.56,0
4739,2015-03-23 11:00:00,131.40000000000006,0
4740,2015-03-23 12:00:00,137.88,0
4741,2015-03-23 13:00:00,145.8000000000001,0
4742,2015-03-23 14:00:00,152.64,0
4743,2015-03-23 15:00:00,146.51999999999995,0
